,artist,song,artist_followers,release_date,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,popularity
3453,Billy Joel,Everybody Has A Dream,820392,1977,0.413,0.42,396627,0.361,0.00304,7,0.0708,-10.75,1,0.0341,112.26,3,0.0843,34
3454,Peter Gabriel,Out Out,351431,2017-04-07,0.171,0.587,254694,0.711,0.0,1,0.125,-6.33,1,0.42,98.008,4,0.381,79
3455,Queen,The March Of The Black Queen,5132131,1974-03-08,0.0834,0.333,392947,0.7,1e-05,9,0.629,-8.303,0,0.0804,113.237,4,0.163,28
3456,System Of A Down,Chop Suey!,2736321,2001,0.000278,0.419,210240,0.934,0.0015,7,0.132,-3.908,0,0.12,127.288,4,0.286,72
3457,Mary Black,Fat Valley Of Pain,14393,1990,0.732,0.717,290933,0.223,0.000333,1,0.0892,-17.019,1,0.03,95.976,4,0.495,4
3458,Dave Matthews Band,Good Good Time,4537457,1997-10-14,0.183,0.475,153467,0.432,0.0,7,0.161,-7.844,1,0.0302,94.605,4,0.648,75
3459,Human League,I Love You Too Much,74807,2014-09-29,0.854,0.403,155320,0.255,9.5e-06,0,0.198,-9.601,1,0.0428,206.198,3,0.21,51
3460,Chuck Berry,His Daughter Caroline,442539,1965-01-01,0.667,0.353,194507,0.405,0.0,8,0.109,-12.434,1,0.029,159.495,3,0.7,2
3461,Megadeth,The Hardest Part Of Letting Go... Sealed With A Kiss,1001677,2009-09-09,0.00186,0.371,281867,0.83,0.0915,2,0.29,-6.464,0,0.0488,149.991,4,0.254,32
3462,Kris Kristofferson,"Gettin' By, High And Strange",104239,1972,0.381,0.486,154013,0.59,2.41e-06,0,0.0914,-15.18,1,0.0379,105.832,4,0.791,19
3463,Van Halen,And The Cradle Will Rock,1123296,1980-03-26,0.189,0.509,213150,0.928,1.41e-06,2,0.269,-5.833,1,0.0329,107.921,4,0.736,48
3464,Kari Jobe,One Desire,265,2016-12-04,0.992,0.652,257500,0.0796,0.894,2,0.0951,-19.505,1,0.118,63.465,4,0.25,54
3465,Ed Sheeran,Be My Husband,4947,2015-05-19,0.645,0.866,193973,0.19,0.0,1,0.0727,-11.174,1,0.196,80.061,4,0.299,37
3466,Dusty Springfield,Bring Him Back,29759,2012-09-21,0.379,0.532,286013,0.634,0.0,5,0.11,-4.966,1,0.0296,81.951,3,0.251,15
3467,Point Of Grace,Dying To Reach You,46717,2008-08-04,0.00681,0.49,203200,0.865,1.08e-05,4,0.0752,-6.481,1,0.0579,147.05,4,0.166,40
3468,Whitney Houston,My Name Is Not Susan,1684733,1990-11-04,0.178,0.781,277933,0.899,0.0,11,0.351,-7.875,0,0.0558,101.126,4,0.509,41
3469,Boney M.,Bahama Mama,176354,2012-08-24,0.0987,0.863,197133,0.791,0.0118,6,0.0377,-6.581,0,0.0505,130.296,4,0.966,32
3470,Dave Matthews Band,The Beauty Of Wynona,17194,1993-03-19,0.293,0.469,352000,0.664,0.0217,7,0.506,-12.001,1,0.0587,166.005,4,0.415,16
3471,Kelly Family,Break The Walls,736611,2013-08-06,5.43e-05,0.469,211439,0.916,0.0,10,0.433,-4.163,0,0.0547,144.004,4,0.287,47
3472,Phil Collins,Transformation,43710,1991-01-01,0.877,0.128,349373,0.228,0.306,9,0.078,-14.911,1,0.0344,82.686,4,0.0704,42
3473,Gino Vannelli,The Time Of Day,4162736,2017-11-03,0.764,0.498,209380,0.324,0.0,1,0.113,-7.968,1,0.0349,129.405,4,0.34,71
3474,Katy Perry,Black And Gold,66271,2008-01-01,0.00513,0.615,274133,0.7,9.13e-05,4,0.114,-6.671,0,0.0372,136.042,4,0.29,47
3475,Beach Boys,Hushabye,84297,2011-05-30,0.982,0.636,157027,0.084,4.88e-05,7,0.123,-17.864,0,0.038,103.327,3,0.163,39
3476,U2,Shadows And Tall Trees,2078416,1980-10-20,0.325,0.392,314867,0.537,5.64e-06,6,0.414,-10.731,1,0.0496,105.417,4,0.279,20
3477,Ray Boltz,The Storm,1921966,1971-04-19,0.25,0.549,434720,0.722,0.0138,11,0.11,-11.729,0,0.0283,103.885,4,0.716,70
3478,Michael Buble,You're Nobody Till Somebody Loves You,374758,2014-10-10,0.811,0.464,116533,0.478,0.0,4,0.667,-11.331,1,0.037,109.055,4,0.409,42
3479,Fleetwood Mac,Make Me A Mask,61,2009-01-26,0.0159,0.523,223547,0.84,0.0,7,0.152,-7.192,1,0.0496,110.096,4,0.601,0
3480,Ramones,Judy Is A Punk,851931,1976-04-23,0.0801,0.232,92480,0.866,0.0962,3,0.235,-1.38,1,0.0503,179.551,4,0.722,51
3481,Vanilla Ice,Dirty South,95741,2017-05-26,0.0118,0.534,257561,0.723,0.669,7,0.252,-9.9,0,0.0317,122.984,4,0.206,49
3482,Scorpions,We Let It Rock...You Let It Roll,1039120,1988-01-01,7.56e-05,0.415,219067,0.902,0.124,4,0.467,-10.804,0,0.0462,75.325,4,0.725,18
3483,Fleetwood Mac,Rhiannon,1576447,1975-07-11,0.111,0.723,252773,0.49,0.0946,9,0.0923,-14.745,0,0.0296,129.012,4,0.795,67
3484,Cliff Richard,Nine Time Out Of Ten,184847,1981,0.469,0.571,252733,0.485,0.0169,2,0.123,-12.986,1,0.0316,115.571,4,0.446,8
3485,Planetshakers,Your Glory,16584,2013-02-01,0.127,0.401,406440,0.596,0.0,8,0.384,-6.377,1,0.0407,99.717,4,0.264,53
3486,Korn,Another Brick In The Wall,3976000,1979-11-30,0.0781,0.694,238747,0.394,0.000677,0,0.247,-15.881,1,0.0428,104.126,4,0.719,73
3487,Beautiful South,Til I Can't Take It Anymore,33980,1973,0.891,0.583,149200,0.289,2.16e-05,3,0.114,-11.878,1,0.0274,76.919,4,0.445,19
3488,Doris Day,Blue Skies,110905,2015-12-18,0.0701,0.633,206424,0.53,0.000259,11,0.151,-10.668,0,0.0759,170.009,4,0.214,61
3489,Bruce Springsteen,Livin' In The Future,1276557,2007-10-02,0.0113,0.326,235773,0.968,2.6e-06,0,0.369,-3.08,1,0.0872,215.627,4,0.532,34
3490,Conway Twitty,Go Woman Go,499261,2015-10-09,0.611,0.255,556685,0.504,0.196,4,0.0902,-6.948,0,0.0363,112.85,4,0.107,42
3491,Kenny Loggins,Thinking Of You,7510820,2008-06-17,0.00167,0.431,246440,0.803,0.0,4,0.331,-4.459,1,0.0364,147.048,4,0.309,53
3492,Kenny Rogers,I Don't Need You,468031,2016-08-12,0.00306,0.617,187480,0.843,0.0,11,0.0792,-3.593,1,0.028,105.974,4,0.897,60
3493,Independence Day,The Ballad Of The Green Beret,645,2007-11-12,0.891,0.294,180573,0.113,0.0,1,0.132,-13.093,1,0.0304,137.97,1,0.23,11
3494,Procol Harum,The Thin End Of The Wedge,0,2000-01-01,0.906,0.175,211213,0.19,0.803,2,0.0857,-15.01,1,0.0429,82.581,1,0.0863,0
3495,Extreme,Play With Me,455798,2017-09-01,0.0731,0.772,195398,0.653,0.000108,3,0.113,-7.552,1,0.0596,119.965,4,0.179,62
3496,Natalie Cole,I'm Catching Hell,113335,2003-03-27,0.807,0.544,376000,0.333,1.56e-05,0,0.0915,-12.453,1,0.0705,135.103,4,0.301,28
3497,Doors,My Wild Love,234407,2015-10-22,0.0539,0.587,215933,0.739,2.08e-06,0,0.049,-5.762,1,0.0365,100.005,4,0.549,59
3498,John Prine,If I Could,886740,2017-04-21,0.273,0.535,184500,0.524,0.0,0,0.08,-6.225,0,0.192,80.538,5,0.891,66
3499,Snoop Dogg,Buck 'em,50126,2013-11-05,0.7,0.687,154533,0.505,4.19e-06,8,0.0748,-8.349,1,0.026,101.022,4,0.885,45
3500,Lil Wayne,I Hate Love,451473,2016-03-25,0.687,0.492,251034,0.275,0.0,6,0.101,-13.4,0,0.3,92.6,4,0.18,82
3501,Pet Shop Boys,Se A Vida E',1197852,2017-05-05,0.389,0.523,169933,0.923,0.0,4,0.294,-5.814,1,0.0678,179.9,4,0.629,55
3502,Demi Lovato,La La Land,11663,2016-12-09,0.906,0.474,149707,0.121,1.16e-06,2,0.0885,-15.127,0,0.0384,97.219,4,0.424,65
3503,Bob Marley,Steppin' Razor,884558,2005-01-01,0.00531,0.832,144747,0.416,0.736,7,0.0884,-9.994,1,0.043,125.024,4,0.487,41
3504,Oscar Hammerstein,Poor Jud Is Daid,2583,2009-01-01,0.958,0.14,234707,0.25,0.00611,4,0.105,-15.456,1,0.0354,75.556,4,0.0958,0
3505,Peter Tosh,Coming In Hot,2670,2012-07-09,0.0018,0.615,210756,0.83,1.1e-06,11,0.0663,-4.458,1,0.0365,106.04,4,0.632,43
3506,Beautiful South,Don't Marry Her,23,2016-07-25,0.225,0.448,379280,0.372,0.000257,0,0.0643,-12.453,1,0.109,110.106,3,0.376,0
3507,Willie Nelson,Autumn Leaves,2322286,2015-11-30,0.0136,0.619,267151,0.802,0.0,10,0.127,-3.302,0,0.0423,104.985,4,0.307,63
3508,Justin Timberlake,Only When I Walk Away,4875714,2013-09-27,0.0369,0.531,425787,0.693,0.0147,0,0.227,-6.932,1,0.103,144.195,4,0.333,40
3509,Ella Fitzgerald,Fairy Tales,343793,2017-02-28,0.757,0.509,234023,0.59,0.0,7,0.152,-6.523,1,0.114,160.25,3,0.443,59
3510,Andy Williams,More Today Than Yesterday,378868,2017-11-17,0.16,0.664,171600,0.732,0.0,7,0.0952,-5.906,1,0.0453,144.987,4,0.575,0
3511,Kanye West,Lift Off,9013,2017-08-21,0.0146,0.736,243200,0.821,0.307,1,0.223,-5.275,1,0.0728,150.029,4,0.284,37
3512,Guided By Voices,My Impression Now,55463,1994-01-01,8.61e-06,0.342,127867,0.917,0.00109,3,0.153,-9.335,1,0.0634,147.169,4,0.385,9
3513,Hillsong United,Jesus I Long,2474,2005-01-25,0.274,0.412,294960,0.948,0.0,0,0.994,-5.453,1,0.221,208.95,4,0.437,14
3514,Randy Travis,In The Garden,518309,2017-11-03,0.133,0.632,200213,0.524,0.000903,1,0.148,-10.865,0,0.0293,121.566,4,0.645,62
3515,Engelbert Humperdinck,I Don't Want To Walk Without You,12212,2001-08-04,0.98,0.36,195773,0.0553,0.000257,6,0.289,-16.325,0,0.038,84.494,4,0.221,27
3516,Hank Williams,Ready To Go Home,704,2015-05-19,0.00801,0.641,41133,0.0837,0.0,5,0.125,-31.081,0,0.522,124.09,5,0.327,29
3517,Foreigner,Prisoner Of Love,485730,2015-08-21,0.831,0.435,133027,0.286,0.0,8,0.184,-9.405,1,0.0304,65.797,4,0.458,39
3518,Arlo Guthrie,If You Would Just Drop By,36307,2010-10-12,0.923,0.48,223960,0.387,0.000851,4,0.115,-12.672,0,0.104,98.162,4,0.237,5
3519,Alan Parsons Project,Closer To Heaven,143273,2015-09-04,0.0004,0.437,217737,0.958,0.0275,8,0.0834,-3.398,1,0.0994,131.56,4,0.357,58
3520,Britney Spears,Perfect Lover,2898346,2007-10-25,0.353,0.718,182680,0.846,0.00039,1,0.102,-3.959,0,0.036,117.067,4,0.805,43
3521,Guns N' Roses,Live And Let Die,4399253,1991-01-01,0.013,0.279,183973,0.798,0.119,11,0.118,-8.69,1,0.0686,144.988,4,0.337,57
3522,Yazoo,The Other Side Of Love,796055,2017-07-28,0.267,0.415,191485,0.703,2.73e-05,4,0.249,-6.362,1,0.0413,125.164,4,0.634,42
3523,Michael Bolton,Soul Of My Soul,115354,2017-10-13,0.00403,0.469,215068,0.655,0.0,2,0.279,-6.689,1,0.0324,155.89,4,0.337,49
3524,Supertramp,Brother Where You Bound,514269,1985,0.176,0.773,458083,0.72,0.052,2,0.084,-9.783,0,0.0357,127.223,4,0.798,30
3525,Rick Astley,What The World Needs Now,161236,2017-02-26,0.485,0.373,260667,0.356,0.0,10,0.165,-9.049,1,0.0454,94.612,3,0.258,46
3526,Megadeth,New World Order,281849,2005-01-25,0.0178,0.352,269160,0.505,0.00762,2,0.155,-9.292,1,0.0288,78.655,4,0.478,41
3527,Zero 7,Somersault,151315,2017-06-02,0.0407,0.569,178555,0.625,0.0113,2,0.536,-7.429,1,0.0273,139.966,4,0.502,57
3528,Incubus,Just A Phase,4347,2016-05-20,0.638,0.71,186627,0.498,0.0,4,0.0916,-5.478,1,0.0322,136.093,4,0.517,59
3529,Rascal Flatts,Head Over Heels,9343,2017-05-18,0.492,0.63,234867,0.441,0.0,1,0.119,-9.829,0,0.0355,60.011,4,0.505,51
3530,Side A,I Believe In Dreams,21304,2011,0.752,0.491,235180,0.131,0.00068,7,0.187,-19.299,1,0.0339,121.053,4,0.179,20
3531,Raffi,Down By The Bay,32074,1976,0.593,0.576,128213,0.16,0.0,8,0.105,-13.679,1,0.0718,204.58,4,0.903,48
3532,Halloween,This Is Halloween,4889,2006-01-01,0.78,0.564,196560,0.505,1.02e-06,5,0.153,-12.662,0,0.0594,167.623,4,0.639,64
3533,Bonnie Raitt,The Kokomo Medley,154660,1995-11-07,0.0211,0.296,300107,0.756,0.00111,5,0.971,-9.824,1,0.0705,196.321,4,0.504,15
3534,Squeeze,What The Butler Saw,66773,2008-01-01,0.056,0.652,165560,0.375,7.57e-06,1,0.347,-10.488,1,0.0335,90.12,4,0.614,7
3535,Nick Cave,Lime Tree Arbour,372578,1997,0.77,0.478,176880,0.181,0.069,9,0.103,-16.946,0,0.0338,172.263,4,0.381,41
3536,Jackson Browne,Till I Go Down,216100,1986-02-18,0.0983,0.724,257240,0.358,0.0,6,0.26,-13.473,0,0.0279,85.572,4,0.964,19
3537,Outkast,Claimin True,806381,1994-04-26,0.117,0.628,283760,0.892,0.0,9,0.313,-6.066,0,0.282,87.013,4,0.689,36
3538,Iron Maiden,Powerslave,2116088,1984-09-03,0.000293,0.452,359787,0.955,0.000198,4,0.175,-6.517,0,0.0637,94.717,4,0.537,53
3539,Alabama,Heartbreak Express,402146,1982,0.447,0.509,193787,0.67,1.96e-06,1,0.14,-9.599,1,0.0895,165.285,4,0.763,17
3540,Nick Drake,Rider On The Wheel,235631,2004-01-01,0.9,0.539,157813,0.171,0.822,7,0.116,-19.398,1,0.0365,90.599,4,0.3,29
3541,Bob Seger,Rosalie,10405,2001-04-24,0.181,0.553,229467,0.697,0.00101,7,0.252,-6.723,1,0.0262,110.51,4,0.606,31
3542,Yo Gotti,We Gonna Be Alright,1119950,2006-05-23,0.438,0.524,297267,0.687,7.61e-06,1,0.0634,-6.697,1,0.357,80.578,4,0.504,20
3543,Waylon Jennings,I Think It's Time She Learned,257916,1972,0.807,0.616,167747,0.314,0.109,9,0.146,-12.566,1,0.027,111.821,4,0.599,14
3544,Overkill,Devil By The Tail,556,2013-07-19,0.000693,0.509,232507,0.78,0.0,7,0.446,-5.628,1,0.0345,125.069,4,0.668,17
3545,David Guetta,Titanium,10543962,2011-08-31,0.069,0.599,245041,0.803,0.137,0,0.129,-3.641,0,0.0986,126.057,4,0.233,69
3546,Europe,Rock The Night,1712255,2017-10-06,0.917,0.186,160587,0.225,0.0579,10,0.38,-11.686,1,0.0305,136.271,3,0.098,55
3547,Velvet Underground,Run Run Run,1724976,2017-05-26,0.393,0.646,169267,0.756,3.23e-05,9,0.202,-9.017,0,0.487,193.881,4,0.596,80
3548,Radiohead,Where I End And You Begin,2526682,2003,0.0626,0.297,269293,0.714,0.859,8,0.142,-7.863,1,0.0351,121.326,4,0.486,49
3549,Nat King Cole,Blue Gardenia,24516,2016-06-03,0.977,0.431,276293,0.0821,0.0279,3,0.137,-14.468,1,0.0342,66.532,4,0.139,42
3550,Mary Black,Nobody Lives Without Love,14393,1997-03-18,0.351,0.746,308840,0.528,0.000793,7,0.0824,-10.774,0,0.0296,116.661,4,0.302,4
3551,Dean Martin,Baby Won't You Please Come Home,75464,2016-01-01,0.572,0.666,270600,0.42,0.0241,2,0.138,-11.718,1,0.0861,119.087,4,0.525,33
3552,Bon Jovi,Drift Away,112911,2002-07-09,0.181,0.583,255560,0.66,0.0,11,0.0979,-5.078,1,0.0377,151.956,4,0.861,61
3553,Leonard Cohen,Ballad Of The Absent Mare,709754,1979,0.835,0.453,402840,0.169,0.000621,9,0.115,-15.084,1,0.0348,143.805,3,0.435,23
3554,Glen Campbell,He's Got The Whole World In His Hands,17719,1957,0.714,0.616,113813,0.186,1.32e-06,9,0.166,-13.757,1,0.051,119.747,4,0.878,32
3555,Donna Summer,Rumour Has It,7376027,2011-01-19,0.637,0.618,221427,0.753,0.0,7,0.0905,-5.05,0,0.0451,120.041,4,0.557,64
3556,Luther Vandross,Dream Lover,96811,2004-11-23,0.715,0.526,150706,0.774,0.0,5,0.437,-1.692,1,0.0459,131.715,4,0.715,59
3557,Olivia Newton-John,If You Could Read My Mind,108874,1975,0.68,0.603,229560,0.252,6.96e-05,2,0.147,-12.402,1,0.0337,122.631,4,0.179,56
3558,Sting,Don't Stand So Close To Me,1013432,1980-10-03,0.0451,0.806,242667,0.499,0.000729,2,0.038,-9.524,1,0.0642,140.337,4,0.505,54
3559,Linda Ronstadt,Mean To Me,382857,2013-08-06,0.115,0.647,228907,0.586,1.69e-06,0,0.121,-6.883,1,0.0313,87.994,4,0.165,63
3560,Zebrahead,Burn The School Down,161,2003,0.447,0.646,189987,0.32,0.0,11,0.126,-10.138,1,0.0317,123.266,4,0.583,0
3561,Emmylou Harris,Blue Kentucky Girl,122566,2006-01-01,0.71,0.714,160627,0.346,0.00232,11,0.0998,-11.666,1,0.0371,113.264,4,0.57,28
3562,Barbra Streisand,Cry Me A River,4875730,2002-11-04,0.575,0.624,288333,0.653,0.0,8,0.104,-6.582,0,0.176,73.884,4,0.565,74
3563,"Harry Connick, Jr.",With Imagination,640930,1971-01-01,0.897,0.431,228160,0.239,0.00961,0,0.179,-15.402,1,0.0276,92.492,4,0.455,54
3564,Marilyn Manson,Misery Machine,1202856,1994-01-01,9.29e-05,0.305,284400,0.853,0.102,7,0.326,-8.839,0,0.0481,158.281,4,0.379,18
3565,Rolling Stones,I'm A King Bee,25998,2011-04-26,0.0606,0.451,199597,0.532,0.143,5,0.104,-8.074,0,0.0415,76.176,4,0.494,47
3566,Johnny Cash,Hidden Shame,1946166,1990-01-01,0.406,0.838,237347,0.63,2e-05,10,0.168,-10.814,1,0.088,113.767,4,0.766,10
3567,Lil Wayne,Admit It,140591,2005-10-01,0.00235,0.588,373998,0.965,0.0,11,0.134,-4.35,1,0.103,98.019,4,0.427,42
3568,Tim McGraw,Some Things Never Change,119057,2015-12-18,0.104,0.757,240000,0.612,0.0,11,0.0966,-8.357,1,0.258,121.08,4,0.809,48
3569,Emmylou Harris,My Dear Companion,402146,1987-03-03,0.897,0.325,176627,0.187,0.0,0,0.0725,-14.919,1,0.0373,148.569,4,0.441,25
3570,Glen Campbell,Back In The Race,2161,1996-05-13,0.786,0.771,178400,0.494,8e-06,1,0.259,-11.22,0,0.0497,87.338,4,0.96,15
3571,Frank Zappa,Fine Girl,10431,1972,0.54,0.719,186947,0.768,1.59e-05,1,0.146,-7.528,0,0.0766,125.315,4,0.772,70
3572,Passenger,In My Head,470582,2010,0.451,0.375,259120,0.546,0.000312,2,0.278,-8.16,1,0.0294,95.361,4,0.37,68
3573,Electric Light Orchestra,Just For Love,285488,2016-07-22,0.544,0.757,176845,0.572,0.0014,0,0.0838,-6.117,1,0.0466,96.022,4,0.806,44
3574,Iron Maiden,The Trooper,2116090,1983,0.0172,0.288,250947,0.864,0.0567,4,0.541,-6.762,0,0.0673,162.233,4,0.621,59
3575,Whitesnake,Stay With Me,4162749,2014-01-01,0.568,0.479,172724,0.419,0.000217,0,0.11,-6.517,1,0.0389,85.014,4,0.186,77
3576,Wu-Tang Clan,Bring The Pain,375809,1994-11-15,0.428,0.841,189760,0.458,0.00355,6,0.131,-10.501,0,0.263,101.893,4,0.224,49
3577,Overkill,Let It Burn,378875,2015-01-09,0.264,0.559,223093,0.56,0.0,8,0.112,-7.508,0,0.0375,79.016,4,0.425,60
3578,Elvis Presley,Drums Of The Islands,1488,2005-05-10,0.177,0.472,316307,0.554,0.000489,2,0.332,-11.446,1,0.03,138.113,4,0.88,17
3579,Judas Priest,Take On The World,409099,2017-01-06,0.16,0.557,271307,0.532,4.42e-06,2,0.0999,-6.467,1,0.0307,103.992,4,0.122,55
3580,Ella Fitzgerald,Everything But You,327508,2012-01-01,0.0318,0.575,236173,0.722,0.0,10,0.303,-5.977,1,0.0338,93.921,4,0.324,40
3581,Boney M.,We Kill The World,50428,1999,0.000191,0.254,207467,0.947,0.609,8,0.18,-6.986,1,0.0682,116.259,3,0.428,17
3582,Emmylou Harris,Heart To Heart,1062237,2012-04-30,0.0142,0.69,221493,0.897,0.0,11,0.108,-4.696,0,0.0506,140.05,4,0.849,62
3583,Doors,Do It,1894746,2016-12-09,0.311,0.741,224960,0.434,0.0,4,0.0673,-6.536,0,0.15,82.992,4,0.348,75
3584,Travis,On My Wall,1374183,1999-07-26,0.273,0.713,271333,0.678,0.0,5,0.149,-3.525,0,0.102,138.009,4,0.734,75
3585,Bruce Springsteen,Ballad Of Jesse James,1276558,2016-09-23,0.739,0.334,330587,0.764,0.552,9,0.319,-8.449,1,0.0542,84.741,4,0.382,38
3586,Yoko Ono,I Have A Woman Inside My Soul,21746,1973-01-08,0.697,0.543,333507,0.347,0.0104,4,0.115,-10.3,0,0.028,143.147,4,0.304,9
3587,NOFX,Bottles To The Ground,354019,2000-06-13,0.00906,0.399,140333,0.883,0.00516,0,0.348,-6.844,1,0.0656,169.791,4,0.567,41
3588,Zakk Wylde,The Color Green,49378,2011-01-01,4.15e-06,0.486,254436,0.963,0.429,4,0.0966,-5.829,1,0.135,116.361,3,0.171,33
3589,Ramones,7 And 7 Is,113999,2008-06-03,0.227,0.641,181169,0.763,0.000394,10,0.0831,-6.461,0,0.0474,133.256,4,0.86,57
3590,Radiohead,Stop Whispering,2526690,1993-02-22,0.000849,0.212,325627,0.696,0.0165,2,0.129,-10.059,1,0.0472,122.37,4,0.298,44
3591,Guns N' Roses,Catcher In The Rye,4399285,2008-01-01,0.0544,0.33,352987,0.924,0.00189,4,0.362,-6.604,1,0.0618,170.46,4,0.445,36
3592,Verve,A New Decade,2104572,2017-09-29,0.869,0.424,228173,0.24,0.92,9,0.1,-17.846,1,0.0279,78.035,4,0.0431,39
3593,Rick Astley,I Wanna Believe You,7091,2008-07-07,0.612,0.684,167627,0.459,0.00402,7,0.116,-11.479,1,0.1,83.804,4,0.92,19
3594,Green Day,I See The Light,167550,2010-01-01,0.845,0.24,224240,0.16,0.0,5,0.0842,-14.213,1,0.0301,92.742,4,0.194,64
3595,Townes Van Zandt,Heavenly Houseboat Blues,83810,1972-01-01,0.857,0.547,171267,0.0969,1.6e-05,1,0.106,-16.488,1,0.0324,138.799,4,0.416,22
3596,Whitesnake,Day Tripper,4853038,2000-11-13,0.12,0.665,169000,0.782,4.19e-06,6,0.125,-8.438,0,0.0307,137.453,4,0.731,59
3597,Donna Summer,The Man I Love,831424,1967-03-10,0.164,0.805,147600,0.558,2.2e-05,0,0.0546,-5.226,1,0.041,114.95,4,0.965,67
3598,Hillsong United,Jesus Won It All,627708,2010-06-15,0.423,0.496,352600,0.49,0.0,5,0.0758,-8.033,1,0.0322,75.974,4,0.161,9
3599,Tom Jones,The Bed,1460347,2017-11-17,0.239,0.594,222427,0.729,0.0,11,0.116,-4.463,1,0.0406,131.856,4,0.529,0
3600,Diana Ross,All Of Me,2581838,2013-08-30,0.922,0.422,269560,0.264,0.0,8,0.132,-7.064,1,0.0322,119.93,4,0.331,83
3601,Tears For Fears,Sorry,5246874,2017-09-29,0.0223,0.702,203760,0.635,0.0,11,0.283,-6.917,0,0.265,144.004,4,0.873,86
3602,Justin Timberlake,Carry Out,711430,2009-12-08,0.117,0.478,232467,0.569,0.0669,10,0.248,-6.764,0,0.148,95.988,4,0.259,56
3603,Conway Twitty,Honky Tonk Man,401844,2006-08-15,0.399,0.536,240093,0.943,2.27e-05,11,0.225,-5.317,0,0.108,123.759,4,0.622,55
3604,Insane Clown Posse,Blackin' Your Eyes,171505,1992-10-18,0.247,0.952,279733,0.958,0.0,7,0.0666,-9.969,1,0.208,102.92,4,0.409,18
3605,Ella Fitzgerald,Dreams Are Made For Children,673910,2008-01-01,0.965,0.305,157653,0.086,0.000133,1,0.249,-17.952,1,0.0415,127.007,5,0.147,10
3606,Loretta Lynn,Coal Miner's Daughter,122568,1971,0.848,0.606,180960,0.364,0.0117,9,0.0983,-13.862,1,0.0333,137.601,4,0.602,48
3607,Omd,Hold You,338423,2016-04-13,0.0992,0.681,162425,0.774,0.0,1,0.35,-3.167,0,0.0787,102.924,4,0.267,74
3608,Styx,Winner Take All,48806,2010-06-15,0.00649,0.525,232533,0.663,0.0,10,0.152,-6.379,0,0.201,119.999,5,0.211,22
3609,Morrissey,Asian Rut,373063,1991-03-01,0.586,0.388,199333,0.345,0.0414,10,0.355,-11.139,0,0.0272,99.788,4,0.298,21
3610,Leonard Cohen,In My Secret Life,709754,2001-10-09,0.409,0.793,293387,0.261,0.0025,5,0.0779,-13.882,1,0.0322,82.016,4,0.464,49
3611,Moody Blues,I Really Haven't Got The Time,183329,1967-11-10,0.2,0.536,187187,0.84,7.47e-05,7,0.416,-5.819,1,0.0677,96.193,4,0.794,14
3612,Kinks,Demolition,2192307,2002,0.00184,0.38,366560,0.797,1.42e-05,8,0.208,-9.091,1,0.057,118.64,4,0.206,51
3613,Pink Floyd,Late Night,1861107,2016-09-16,0.36,0.744,286236,0.589,0.0,5,0.119,-1.218,0,0.0359,127.051,4,0.242,75
3614,Owl City,Galaxies,1257527,2011-01-01,0.0341,0.683,243200,0.974,1.25e-05,1,0.0809,-4.919,1,0.0457,119.984,4,0.87,44
3615,P!nk,Here Comes The Weekend,8264940,2012-01-01,0.826,0.698,319693,0.558,0.000597,9,0.138,-8.939,0,0.0485,99.98,4,0.55,54
3616,Faith Hill,Let's Make Love,64306,2015-02-10,0.554,0.571,224267,0.499,0.0,11,0.0908,-5.515,1,0.404,126.434,4,0.755,41
3617,Marillion,Tic-Tac-Toe,163871,2017-10-10,0.000559,0.514,234514,0.92,0.000362,11,0.111,-7.42,1,0.0476,133.052,4,0.552,42
3618,Matt Monro,All Of A Sudden,372633,2007-06-19,0.738,0.436,220373,0.363,0.525,6,0.0686,-12.313,1,0.0312,104.999,3,0.04,54
3619,Jose Mari Chan,Can't We Start Over Again,44594,1989,0.789,0.375,323867,0.252,0.00518,3,0.126,-15.379,1,0.0283,94.702,4,0.28,30
3620,Garth Brooks,Wild Horses,1663783,2016-06-03,0.0808,0.504,177023,0.729,0.0,8,0.0948,-5.624,1,0.103,109.71,4,0.535,70
3621,Alice Cooper,Alma Mater,104824,2009-07-07,0.00147,0.434,240040,0.912,0.0,11,0.355,-5.822,1,0.101,163.032,4,0.578,52
3622,Engelbert Humperdinck,Love Is All,400357,2010-04-13,0.931,0.624,255853,0.252,0.000423,2,0.104,-11.502,1,0.03,107.0,4,0.367,63
3623,Ufo,Oh My,3284596,2016-12-02,0.0995,0.346,169773,0.7,0.0,10,0.253,-6.407,0,0.0504,100.768,4,0.351,66
3624,Genesis,Undertow,105128,2017-09-08,0.000115,0.357,197187,0.69,0.00167,1,0.101,-2.626,1,0.044,116.91,4,0.308,57
3625,Cyndi Lauper,Baby Workout,92419,2009,0.445,0.556,184653,0.867,0.0,8,0.598,-2.346,1,0.0554,143.04,4,0.896,34
3626,Neil Sedaka,I Go Ape,65507,1999-10-25,0.495,0.662,154773,0.902,0.0,0,0.142,-5.921,1,0.0369,80.502,4,0.962,18
3627,Alan Parsons Project,Don't Let The Moment Pass,7,2014-08-22,0.00356,0.507,387240,0.669,9.81e-05,7,0.152,-7.911,1,0.0244,94.98,4,0.199,0
3628,Fabolous,Throw It In The Bag,502404,2009-07-28,0.165,0.852,231573,0.559,0.0,11,0.0761,-7.441,0,0.0376,86.018,4,0.673,58
